Product name,Description,Slug,SKU,Auto Generate SKU,Categories,Status,Is featured?,Brand,Product collections,Labels,Taxes,Images,Price,Product attributes,Import type,Is variation default?,Stock status,With storehouse management,Quantity,Allow checkout when out of stock,Sale price,Start date sale price,End date sale price,Weight,Length,Wide,Height,Cost per item,Barcode,Content,Tags,Vendor
Dug Dug 5 in 1 Protection Kit for Royal Enfield Super Meteor 650,"Weight
2.0 kg",-,DUGDUG-1615,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2023/07/Dug-Dug-Super-Meteor-650-Kit-Radiator-Grill-Side-Stand-Sleeve-Headlight-Grill-Brake-Oil-Cap-2-510x684.jpg'],"₹3,999.00",-,-,-,-,-,-,-,"₹1,999.00",-,-,-,-,-,-,-,-,-,-,-
Om Grill Set for Royal Enfield Classic 350 Aluminium Set of 8pc,"Weight
1.0 kg",-,DUGDUG-1469,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/09/29e34f02cd6143a7ac48a1861b7bb2d5-510x382.jpg'],$61.97,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-
Brass Grill Set for Royal Enfield Classic Reborn – Set of 8Pc,"Weight
1.0 kg",-,DUGDUG-1435,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/08/IMG-20220828-WA0039-510x680.jpg'],$9.27,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-
Om Grill Set for Royal Enfield Classic 350,"Weight
1.0 kg",-,DUGDUG-1431,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/08/IMG-20220828-WA0016-510x383.jpg'],₹899.00,-,-,-,-,-,-,-,₹599.00,-,-,-,-,-,-,-,-,-,-,-
Dug Dug Black Headlight Ring for Royal Enfield Classic Reborn,"Weight
0.5 kg",-,DUGDUG-1358,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/03/dug-dug-royal-enfield-classic-reborn-headlight-ring-black-4-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/03/dug-dug-royal-enfield-classic-reborn-headlight-ring-black-1-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/03/dug-dug-royal-enfield-classic-reborn-headlight-ring-black-3-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2022/03/dug-dug-royal-enfield-classic-reborn-headlight-ring-black-2-510x510.jpg']",₹800.00,-,-,-,-,-,-,-,₹450.00,-,-,-,-,-,-,-,-,-,-,-
Dug Dug Classic Reborn Aluminum Grill Set Black,"Weight
0.85 kg",-,DUGDUG-1245,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2022/02/dug-dug-royal-enfield-classic-reborn-aluminius-grill-set-of-8-pc-1-1-510x383.jpg'],"₹1,299.00",-,-,-,-,-,-,-,₹749.00,-,-,-,-,-,-,-,-,-,-,-
Dug Dug Chrome Indicator Grill for Royal Enfield Classic 350/500cc Models – Set of 4 Pc,"Weight
0.5 kg",-,DUGDUG-856,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Chrome-Indicator-Grill-with-Screws-4-510x383.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Chrome-Indicator-Grill-with-Screws-5-510x462.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Chrome-Indicator-Grill-with-Screws-3-510x383.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Chrome-Indicator-Grill-with-Screws-2-510x383.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Chrome-Indicator-Grill-with-Screws-1-510x383.jpg']",$18.57,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-
Dug Dug Brass Tail Light Grill for Royal Enfield Classic 350/500cc Models,"Weight
0.5 kg",-,DUGDUG-855,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Brass-Tail-Light-Grill-Brass-3-510x428.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Brass-Tail-Light-Grill-Brass-2-510x419.jpg']",₹699.00,-,-,-,-,-,-,-,₹499.00,-,-,-,-,-,-,-,-,-,-,-
Dug Dug Chrome Tail Light Grill for Royal Enfield Classic 350/500cc Models,"Weight
0.5 kg",-,DUGDUG-854,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Aluminium-Chrome-Tail-Light-Grill-4-510x453.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Aluminium-Chrome-Tail-Light-Grill-3-510x423.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Aluminium-Chrome-Tail-Light-Grill-2-510x440.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Aluminium-Chrome-Tail-Light-Grill-1-510x428.jpg']",₹499.00,-,-,-,-,-,-,-,₹249.00,-,-,-,-,-,-,-,-,-,-,-
"Dug Dug Chrome Tiger Grill for Royal Enfield Classic, Electra, Standard","Weight
0.25 kg",-,DUGDUG-853,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Chrome-Tiger-Light-Grill-3-510x491.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Chrome-Tiger-Light-Grill-2-510x481.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Chrome-Tiger-Light-Grill-1-510x460.jpg']",₹299.00,-,-,-,-,-,-,-,₹149.00,-,-,-,-,-,-,-,-,-,-,-
"Dug Dug Diamond Tiger Grill for Royal Enfield Classic, Electra, Standard","Weight
0.25 kg",-,DUGDUG-851,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/09/Dug-Dug-Royal-Enfield-Diamond-Tiger-ight-Grill-1-510x461.jpg'],₹249.00,-,-,-,-,-,-,-,₹149.00,-,-,-,-,-,-,-,-,-,-,-
